x,y
433564.3167,3775765.159
435917.5931,3777964.68
435475.4465,3775845.462
435179.6014,3776981.161
432157.2976,3774275.607
434334.2206,3774235.02
434896.663,3774891.272
434941.0814,3776207.771
434841.4247,3774911.255
434580.7027,3777295.745
431519.8975,3775217.055
431432.168,3775236.067
433228.8259,3775899.631
433523.2321,3775888.184
433469.5277,3775887.792
432816.1539,3775867.224
431558.558,3775157.63
431572.6093,3775288.458
433710.2691,3773142.58
435597.7801,3776730.02
433506.111,3771589.649
433900.1752,3776412.356
434904.2155,3776121.558
435521.6101,3775870.582
433562.8507,3776388.803
431758.5935,3774858.281
431845.3477,3774910.668
432732.134,3772985.231
435450.4767,3774236.105
433024.8518,3774979.37
433242.5524,3773744.435
432992.7846,3772637.678
433472.8693,3771587.248
433576.3031,3774167.441
431484.9538,3775218.655
433547.8153,3774428.474
431833.6228,3774988.146
431329.6184,3775627.172
434890.5022,3774947.381
432339.2002,3775656.609
433977.6492,3776387.611
433864.4626000001,3776302.542
433577.5229,3773137.583
433697.4597,3773130.05
433483.5269,3771612.239
432746.9626000001,3772988.335
431316.923,3775620.159
431316.6556,3775645.452
431844.6108,3774884.029
431843.9846000001,3774852.279
432352.8257,3774282.65
435021.5311,3777494.11
435625.6048,3774996.686
435041.4061,3777470.693
433543.7951,3775887.794
434873.4605,3774849.042
433043.1648000001,3772132.196
433048.828,3772154.066
430856.9231,3775248.016
435917.2589,3778003.614
434848.0688,3776106.475
435194.9061,3776979.459
432701.6485,3772741.483
433146.4336,3773702.793
435567.0323,3777721.101
433027.0777,3774965.534
433482.1602,3776407.149
431298.861,3775679.034
434625.8204000001,3774230.314
433694.9356000001,3773110.892
433656.5972,3773045.467
434875.1119,3774969.188
432940.4596,3775866.861
432291.1039,3775656.531
433059.9208,3772215.601
432959.1545,3772179.993
431741.311,3774872.843
431285.0388,3775670.517
433190.3929,3773100.829
433155.0841,3773100.186
435567.0493,3777743.785
435026.252,3777520.817
433100.8179,3772549.61
432496.8326,3775884.386
433057.1074,3774965.368
434832.6677,3774929.319
435030.4234000001,3777588.135
435627.9778,3775020.024
435020.6901,3777483.138
434874.9304,3774925.589
434687.8351000001,3772197.447
430867.8898,3775236.774
433375.3196,3771220.518
432228.1819000001,3775637.824
433723.567,3773001.397
435565.7819,3777705.458
431556.5035,3775289.381
435443.3271,3775871.309
431743.3159,3774846.341
433915.2979,3774236.611
432742.055,3772862.933
434256.484,3774236.717
435429.7538,3778362.888
435252.6618,3776863.277
434946.8873,3774883.793
433636.0974000001,3773141.941
432429.2527,3774255.304
433589.0737,3774083.02
433409.2719,3771301.592
433724.3911,3774191.891
435888.2654,3777248.803
433494.5932,3771600.989
435233.8331,3775880.615
431844.8386,3774934.634
433980.6726,3776525.524
434874.3992,3774939.474
432793.0789,3775637.051
433578.2206,3773118.771
433727.4344000001,3776240.972
433727.4744,3776299.07
433445.0973,3772616.067
433167.6717,3773668.129
434774.6296,3775621.175
433068.9389,3774850.851
432233.4641,3775645.183
435524.5191,3775908.956
433886.287,3776426.781
435621.1418,3774999.541
435916.9653,3777991.638
435448.4282,3775874.178
435559.3509,3775869.706
431752.3517,3774993.822
431744.9727,3774858.508
434637.0913,3774246.176
431372.4491000001,3775717.62
435896.5029,3778029.144
435896.8272,3778018.538
432452.7658,3775884.06
431756.4445,3774866.163
433743.9988,3776250.401
433743.0582000001,3776300.205
433445.5729000001,3772625.94
435587.8039,3774676.29
431755.4879,3774934.01
432727.8356,3772897.39
432763.9041,3775681.756
433622.8183,3771372.147
434598.9213,3777205.209
434598.4227,3777221.049
434598.4044,3777233.012
435940.3783,3777261.791
433024.6219000001,3772651.972
434226.1643,3774058.198
433872.2667,3776288.441
434746.5739,3772195.754
435248.8028,3776862.631
432693.0715,3775628.351
433743.0637,3776274.772
432892.2015,3775840.567
432683.3136,3772726.714
434837.7019,3774929.072
432975.146,3772628.667
435200.9588,3775796.625
431350.4865,3775639.451
433472.0265,3775874.663
433870.4522,3771593.945
432402.8851,3774281.528
433026.2352,3772115.336
432663.9561,3775630.99
434873.287,3774954.709
435221.9691,3776864.009
430952.5419,3775213.286
435567.4965,3777639.389
435566.0571,3777624.428
435922.9698,3777275.424
433153.4183,3773077.325
433631.0878,3774081.478
432042.9814,3775875.397
432077.6699,3775857.924
431833.2612,3774940.721
433441.4449,3772793.934
430951.2713,3775172.067
434598.7128,3777230.954
435529.217,3775873.056
434225.5318,3773997.965
433252.9442000001,3773743.852
431832.2476,3774872.012
431572.5313,3775281.528
432915.9632,3775866.606
431305.5339,3775634.184
432051.0701,3773534.911
433559.2162,3772782.22
430952.4409,3775202.031
433526.8309,3771590.558
433229.2222,3775896.986
433628.1982,3773001.639
435567.7744,3777649.013
433557.2857,3776524.125
433445.476,3772609.594
431753.0964,3774988.403
432115.904,3775848.697
432746.0106,3772954.46
432763.7848,3775613.365
434877.9836,3776151.593
435628.2351,3775019.895
431832.6758000001,3774929.923
432248.2803,3775638.152
433730.6441,3776226.622
433494.1698,3774484.643
433520.2096,3772781.966
433449.6871,3772581.273
433672.1519,3773111.192
433615.2912,3773112.501
433892.6761,3776427.871
435609.6589,3775000.871
435588.027,3774664.396
435243.8069000001,3775846.392
434893.0809,3774909.464
435418.2889,3778338.019
433622.0947,3771384.703
434849.018,3774923.625
430953.1511,3775297.666
432481.3268,3774256.751
433403.9957000001,3771296.163
433725.6156,3774153.531
431844.5001,3774875.103
433549.3942,3774453.56
433857.1787,3771598.647
433032.1678,3772146.545
433208.1335,3775892.177
433035.9537,3772156.099
433710.7058,3773152.215
431832.3544,3774917.374
435194.1312,3776974.054
433657.7277,3773135.325
433581.2392,3771321.859
433119.9581,3773077.211
433229.1488,3775904.853
431424.4059,3775151.681
432998.9816,3774900.39
431844.96,3774900.422
431833.4443,3774962.199
433549.0835,3774478.821
433052.2219,3772174.682
435218.317,3776863.948
433915.2979,3774236.611
433726.9597,3776275.737
432622.5901,3773487.954
433445.7433,3772634.406
433164.5993,3773653.732
433686.8689,3774081.915
433452.5345,3771587.323
433136.4702,3773077.106
431741.6092,3774894.874
433915.2979,3774236.611
433484.5252,3774483.827
432093.44,3775863.015
433486.421,3774494.98
434895.1582,3776162.728
434921.5608,3776200.092
435566.797,3777678.645
433577.1731,3774153.465
434713.213,3772209.076
433461.8234,3775861.16
431573.8513,3775236.164
431753.0767,3774950.024
433657.4111000001,3773129.658
434881.2546,3776216.541
432985.1064,3774849.341
431482.8325,3775270.647
433881.8279,3774285.517
433636.2643,3773068.947
433656.2974,3773076.278
432982.2278,3774925.721
434875.1523,3774890.982
432267.9567,3775640.063
431572.3379,3775228.241
433485.7554,3772778.411
433720.5938,3773110.051
435520.1545,3775876.19
435454.3713,3775911.078
435601.2868,3776834.218
432092.7713,3775852.124
434940.0379,3776102.094
434911.7585,3776192.174
431347.2505,3775716.793
435567.0152,3777736.105
432417.1907,3774254.415
435363.5576,3775615.336
435617.847,3775020.815
435228.8365,3776863.648
433549.9417,3774532.509
433577.6743,3774202.329
432700.9745,3772711.676
433420.5856,3771587.687
433915.2979,3774236.611
433915.2979,3774236.611
432732.4491000001,3772991.896
434940.4287,3774898.148
433996.5199,3776451.171
431346.3823,3775635.639
433549.5789,3774457.511
433656.2793,3773061.904
432926.4773000001,3775866.691
431556.9519,3775300.33
434875.9909,3774981.611
433056.6427000001,3772194.399
432306.3123,3775657.872
432727.3729,3775641.629
433592.6805,3773120.678
433446.5092,3772621.352
433229.3896,3775908.899
433421.4414,3776513.776
433663.7647,3773000.832
433542.0645,3776409.684
433903.5757,3774236.556
432362.8593,3774255.384
433621.8154,3771360.735
433454.4326,3772793.321
434802.3877,3774922.63
434196.4729,3773969.817
433092.496,3772548.246
431555.4268,3775193.233
431459.2349,3775216.786
433998.8693,3774233.158
433550.151,3774522.948
433482.1426,3771587.332
435921.0388,3777297.897
435587.8203,3774688.14
433628.8509,3774083.437
435493.5529,3775874.179
433929.1238,3774296.775
433467.0536,3772793.509
434598.6685000001,3777200.685
431844.8351000001,3774941.811
431846.4354,3774955.769
431844.6995,3774889.917
435625.6292,3775005.66
435021.9133,3777504.066
433549.7323,3774436.102
433046.1726,3772215.381
433455.8961,3775888.955
432803.9907,3775638.558
431752.3034,3774978.244
433868.5684,3771599.252
432761.5068,3772739.421
433619.9779,3773001.53
433443.928,3776529.998
433596.13,3773001.406
433675.2076,3773001.358
432774.8129,3772725.974
431756.6996,3774873.366
435574.2469000001,3774675.149
433915.2979,3774236.611
434889.3813,3776203.504
431337.0872,3775715.525
433563.4552000001,3776509.768
434598.2216,3777261.12
434225.3055,3773990.652
432977.1770000001,3772644.437
433875.5538,3776336.297
432381.5162,3774254.944
433187.6902,3773654.013
433217.0680000001,3773653.684
435027.3526,3777503.924
433694.7821,3773144.159
433915.2979,3774236.611
433576.5835,3774184.986
433539.8557,3776509.618
433484.1955,3776393.71
432115.1379,3775865.246
434922.268,3774884.775
435921.6012,3778031.995
434225.7832,3774020.768
433840.8099,3776308.002
431533.3061,3775218.092
433743.1170000001,3776284.97
433508.7033,3772779.028
435606.6103,3776722.93
433776.144,3771598.904
435589.2939,3774640.593
432350.9757,3774257.864
434862.3923,3776106.716
435437.784,3775875.27
434305.8785,3774269.857
432725.3412,3772835.557
431738.9145,3774937.952
434853.3337,3774906.18
435905.2835,3778040.412
433014.2105,3774962.832
435199.2309,3775793.453
431464.6866,3775218.085
433657.189,3773040.417
435474.2704,3775877.063
431465.7452,3775241.886
435465.6228,3775877.494
435373.1314,3775623.207
431555.6675,3775175.588
431555.9585,3775244.839
433686.1903,3773110.897
432219.3228,3775630.657
432768.676,3772739.567
433533.4482,3771615.697
433568.5723,3771593.256
433543.8788,3771591.476
433609.6906,3773112.701
435559.0721,3777674.877
432048.8076,3775875.069
435495.3647,3775845.177
433445.4349,3772598.552
432741.8324,3772879.573
431308.8898,3775615.054
434309.313,3774253.11
434830.0711,3774913.952
435027.2849000001,3777510.154
433073.0007,3774965.61
431395.5698,3775658.874
433080.0935,3774979.911
433249.0344,3773667.192
431844.9946,3774962.583
432902.6832000001,3775866.643
432281.7106,3775641.762
432831.3557,3775861.571
433634.3788,3774082.501
433147.7749,3773712.422
433106.1571,3772590.874
433915.2979,3774236.611
432732.9494,3772998.657
430855.2348,3775180.091
431381.4775,3775719.706
433998.8372,3776502.852
435539.3779,3775874.11
434225.4556,3773948.715
435416.9356000001,3775874.391
434796.8933,3775618.582
433998.2215,3776511.053
433997.5945,3776470.276
435402.7241,3775635.028
432685.0539,3775644.689
433577.2705,3774088.759
433824.5918,3771598.808
432891.3505,3775866.866
435419.701,3775844.615
433909.7543,3774296.855
431357.3552,3775717.47
433034.9717,3772546.577
433254.9798,3773757.758
435245.7722,3776863.091
435022.4752,3777514.663
433689.9592,3773129.973
432052.1119,3773571.932
433915.2979,3774236.611
433445.544,3772604.853
435603.205,3776711.539
433083.0307,3774849.34
433463.3109,3772626.871
435509.6967,3775909.9
433552.515,3776518.462
431743.0707,3774920.826
434599.0434,3777218.808
431444.7201,3775234.743
433656.4704,3773056.284
434194.0301,3773954.204
431833.1421,3774976.516
433549.8386,3774448.566
432272.5807,3775654.655
432828.1552,3775867.639
431573.468,3775241.732
433036.0545000001,3772094.94
433543.595,3776516.782
433497.1195,3772778.186
435566.6042,3777651.821
435565.8811,3777631.051
433445.5115,3772570.196
433394.0477,3771220.164
431757.6007,3774916.274
432116.104,3775839.336
434942.8196,3776224.433
434888.7203,3774853.689
433263.3393,3773653.848
431571.9234000001,3775267.675
432678.0178,3775629.303
433039.8847,3772113.318
433030.8965,3772133.822
433745.9119,3776325.701
433746.7374,3776234.615
435567.9178,3777710.374
432995.3895,3774936.104
433546.7441,3771615.768
432685.0872,3772711.532
432753.9494,3772739.177
432228.1522,3775633.693
435917.3547000001,3777954.041
435148.1288,3775846.887
435507.0336,3775873.854
435158.8009,3775844.489
432037.1937,3775874.668
431755.979,3774846.46
431756.5582000001,3774925.154
433998.8693,3774233.158
432732.3495,3772979.233
431311.7196,3775616.108
435194.9737,3776990.623
435453.2401,3778363.377
431753.2826,3774944.075
433226.0193,3773102.014
431307.2079,3775661.39
433138.9745,3773099.814
434884.9839,3776183.717
435026.5241,3777498.786
433997.8237,3776522.712
432148.1349,3774260.523
435237.4595,3775879.579
432493.1764,3774255.539
435567.3111,3775873.949
431844.1278,3774866.986
432374.6233,3774281.566
433853.9484,3776308.941
434889.5789,3774887.18
432051.2844,3773556.953
435599.0355,3776707.295
433514.6133000001,3771589.003
435596.7929,3776791.967
433112.0157,3775893.091
433480.9636,3775874.767
433509.6035000001,3776409.652
433514.3978,3776395.136
435445.1929,3778374.38
434598.6077,3777202.554
432467.9083,3774255.623
433964.5836,3774234.575
431502.5644,3775233.131
434508.6898,3777232.471
433462.7962,3771587.568
431832.4197000001,3774921.291
432486.9203,3775884.634
433656.8874,3773030.339
431844.7367,3774915.461
433554.4136000001,3776411.144
435499.8743,3775912.67
435534.1332,3775905.509
433571.1741,3776414.388
433433.5695,3776529.639
433577.3177,3773090.126
432743.7765,3772916.729
432746.5989,3772973.557
431313.147,3775651.237
433207.847,3773102.164
433615.394,3774080.96
435428.4193,3775876.015
433003.3352,3772642.387
432058.3405,3774340.744
432071.4444,3774340.615
432080.3001,3774340.705
432092.5054,3774303.218
432056.2134,3774322.524
432151.3101,3774322.12
432184.4152,3774320.909
432160.5816,3774292.454
432174.4095,3774293.912
432149.0802000001,3774293.453
432149.5117,3774265.29
432129.1013,3774350.851
432130.4087000001,3774357.745
432149.5806,3774308.324
432170.1183,3774307.768
432188.6194000001,3774308.122
432183.8887,3774291.774
432148.2572,3774245.042
432147.5249,3774239.723
432147.4558,3774232.696
432188.3670000001,3774232.181
432056.8464,3774252.111
432056.4239,3774246.022
432080.2758,3774259.425
432072.5888000001,3774259.646
432068.3885,3774260.34
432129.3599,3774293.834
432427.3975,3774300.669
432447.8041,3774312.71
432438.91,3774318.804
432428.0447000001,3774320.384
432446.2725,3774295.27
432474.4155,3774310.295
432477.7002,3774321.596
432476.674,3774297.918
432476.9683,3774293.268
432478.1716,3774288.836
432478.4853,3774343.804
432461.4976,3774333.656
432444.2669,3774333.372
432436.6882,3774334.92
432427.7351,3774335.009
432462.3906,3774368.295
432396.3657,3774245.437
432414.0709,3774247.87
432420.4082,3774235.34
432397.582,3774230.804
432457.656,3774231.12
432415.9568,3774229.448
432457.7363,3774239.28
432471.8583,3774246.168
432463.2173,3774243.42
432482.0944,3774251.516
432489.2625,3774252.571
432467.4481,3774378.34
432484.2689,3774377.997
432488.859,3774376.535
432422.6401,3774378.072
432431.3048,3774376.747
432395.5419,3774377.807
432345.9476,3774377.055
432418.3067,3774369.614
432350.0032,3774321.23
432472.7483,3774377.048
432494.5295,3774380.18
432039.0312000001,3773611.408
432037.7232,3773598.466
432038.8994,3773589.158
432038.7331,3773574.261
432037.6382,3773563.625
432038.8451,3773552.059
432039.149,3773540.996
432037.7263,3773530.611
432038.2746,3773519.216
432037.7582,3773508.657
432038.5499,3773496.847
432037.4143,3773485.332
432037.4382,3773463.545
432058.7494,3773477.914
432067.374,3773473.702
432073.277,3773478.101
432082.3077,3773473.226
432056.3103,3773503.043
432087.1009,3773503.256
432082.6851,3773500.076
432082.534,3773524.063
432073.4978,3773523.121
432066.3123,3773526.802
432060.9926,3773523.501
432055.8538,3773525.486
432056.1172,3773539.153
432056.4878,3773550.627
432055.9356000001,3773560.046
432056.0497,3773571.651
432064.7321,3773575.95
432054.3563,3773596.17
432112.8269,3773509.709
432097.8459,3773533.714
432104.2918,3773533.521
432109.3096,3773545.465
432102.1656,3773540.248
432088.9781,3773549.921
432091.3333,3773553.379
432088.6597,3773556.887
432078.2789,3773576.591
432065.3521,3773599.672
432073.8422,3773597.526
432081.8342,3773597.189
432084.1325,3773594.845
432088.2764,3773596.61
432093.0147,3773606.364
432118.5534,3773606.887
432108.9142,3773610.206
432102.7135,3773609.106
432108.4703,3773604.407
432103.8964000001,3773598.262
432110.9961,3773598.966
432116.4186,3773593.305
432120.9008,3773595.902
432125.8247,3773593.048
432129.2859,3773592.519
432139.0392,3773593.991
432143.1283,3773598.573
432145.9885,3773604.074
432149.1142,3773611.389
432153.7045,3773599.789
432157.3096,3773597.113
432164.1192,3773611.339
432136.6877,3773549.452
432170.8869,3773486.442
432170.4541,3773468.65
432134.8052,3773489.118
432133.3107,3773481.395
432143.4444,3773489.033
432141.9078,3773463.902
432159.0645,3773490.685
432153.6717,3773493.059
432145.595,3773497.91
432153.0814,3773498.61
432159.9928,3773506.409
432151.2195,3773505.979
432152.303,3773511.256
432144.7774,3773506.558
432145.0935,3773512.487
432184.4540000001,3773489.146
432052.4202,3773480.534
432052.4092,3773462.625
432179.2054,3773598.037
432186.8461,3773601.315
432186.3806,3773593.325
432097.7325,3773600.902
432082.6681,3773577.064
432110.0946,3773494.132
432106.1233,3773523.058
432105.6985,3773519.193
432105.2787,3773515.844
432087.6452000001,3773479.91
432186.269,3773477.006
435576.3906,3776833.451
435572.0682,3776826.598
435576.6296,3776798.088
435578.1885,3776792.497
435571.7535,3776794.615
435575.6078,3776783.719
435571.4956,3776783.32
435571.7471,3776779.062
435576.9262,3776760.835
435572.6289,3776753.553
435575.5014,3776740.096
435576.5022,3776746.378
435579.8016,3776776.301
435576.8032,3776719.706
435580.2417,3776725.588
435571.9865,3776707.358
435574.815,3776698.973
435578.9608,3776690.857
435571.2882,3776693.655
435613.4973,3776802.127
435613.4366,3776795.965
435594.6078,3776782.728
435595.9539,3776766.845
435604.3226,3776767.984
435594.5608,3776758.877
435793.3334,3776737.559
435790.9008,3776728.927
435807.5069,3776701.766
435848.3075,3776837.085
435793.0759,3776696.479
435793.2014,3776709.243
435794.9261,3776750.309
435806.4959,3776822.677
435795.3592,3776800.285
435794.0229,3776807.623
435503.6266,3778255.008
435503.9412,3778247.655
435507.1858,3778236.661
435540.8403,3778262.509
435535.5454,3778248.633
435530.7185,3778243.007
435455.8298,3778259.735
435429.5301,3778260.509
435480.2972,3778243.116
435486.1729,3778237.384
435498.913,3778234.68
435503.8721,3778227.538
435510.945,3778225.534
435539.9907,3778228.601
435458.9688,3778239.05
435467.6669,3778233.93
435463.4354,3778231.66
435467.7921,3778229.884
435472.9685,3778227.522
435449.9973,3778224.777
435559.0683,3778250.699
435423.0184,3778293.329
435419.3076,3778283.177
435431.4379,3778297.114
435418.789,3778309.103
435424.7726000001,3778314.331
435431.4045,3778319.94
435438.5678,3778326.039
435446.3386,3778330.497
435450.3585,3778293.446
435461.4077,3778302.365
435469.5921,3778308.474
435451.5185,3778345.792
435454.8216,3778340.73
435470.5106,3778355.142
435475.7511,3778359.3
435472.8341,3778373.194
435483.4002,3778365.002
435499.7024,3778369.381
435504.9222,3778363.057
435507.868,3778360.47
435518.4212,3778334.203
435481.3002,3778310.964
435430.1261,3778277.051
435434.0768,3778275.939
435437.2994,3778276.32
435439.6925,3778276.297
435441.5268,3778278.177
435444.1029,3778279.967
435446.6047000001,3778282.584
435449.5102,3778284.288
435455.9124,3778289.095
435458.8203,3778291.047
435461.3932,3778292.507
435463.6376,3778294.136
435465.7162,3778295.683
435468.1281,3778297.558
435470.8758,3778300.007
435473.5369,3778302.044
435437.995,3778229.6
435435.4810000001,3778225.746
435430.841,3778223.893
435513.6842,3778356.038
435518.7979,3778347.322
435474.803,3778321.674
435471.1979000001,3778324.351
435509.891,3778264.134
435516.1425,3778262.009
435521.183,3778262.62
435523.9824,3778261.932
435527.0318,3778261.489
432984.7137,3772192.612
432975.3128,3772192.475
432964.211,3772205.881
432990.8941,3772112.339
432995.546,3772122.858
432993.8290000001,3772142.242
433012.4724000001,3772128.267
433004.4786,3772091.224
432999.5539,3772097.728
432995.9796,3772092.335
432998.2866,3772088.204
432979.3588,3772118.028
432973.5315,3772092.409
432980.4168,3772091.314
432962.7283,3772097.944
432961.6711,3772094.873
432960.0055000001,3772185.758
432961.4109,3772217.684
433003.4535,3772225.78
433031.4435,3772222.277
432959.5945,3772226.881
433057.132,3772119.914
433054.4573,3772104.351
433062.3824,3772140.954
433037.5248,3772084.343
433079.486,3772178.384
433062.8854000001,3772229.633
433075.407,3772082.457
433076.7634,3772086.112
433090.1386,3772088.475
433070.3558,3772091.017
433061.015,3772081.131
433056.6108,3772080.881
433068.339,3772079.886
433097.0502,3772104.987
433103.2177,3772105.513
433108.938,3772105.31
433079.9698,3772098.845
433085.0516,3772108.333
433070.8179,3772108.179
433077.8989,3772112.071
433085.3127,3772141.416
433095.1185,3772159.431
433093.6124,3772146.149
433093.9917,3772196.866
433093.6723,3772194.228
433095.227,3772188.197
433089.9454000001,3772188.249
433095.0009,3772180.13
433098.8615,3772184.787
433018.9078,3772081.399
432996.5077,3772179.658
433433.9540000001,3772605.938
433427.4317,3772607.247
433433.5427,3772627.415
433426.636,3772631.404
433420.591,3772632.387
433434.5083,3772567.344
433434.2378,3772594.284
433432.3769,3772587.331
433465.6694,3772614.863
433464.5030000001,3772638.839
433555.654,3772546.087
433568.2042,3772546.362
433442.1823,3772546.645
433237.9912,3773103.718
433250.0916,3773105.21
433233.2287,3773111.016
433261.768,3773105.07
433255.604,3773132.687
433175.1586,3773146.039
433170.8795,3773141.935
433171.2869,3773133.021
433183.5419,3773137.521
433184.2637,3773006.754
433200.3883,3773007.804
433193.7177,3773040.662
433191.8015,3773029.337
433115.2413,3773030.863
433145.8167,3773046.29
433147.5555,3773039.569
433148.0078,3773033.119
433132.226,3773027.602
433133.4066,3773042.802
433134.2992,3773054.911
433123.8318,3773012.988
433130.0622,3773017.31
433145.5988,3773024.119
433134.0271,3773069.198
433160.4099000001,3773106.211
433169.9994,3773104.11
433172.3568,3773107.572
433145.7329,3773101.755
433234.5376,3773075.326
433221.7269,3773077.246
433204.5691,3773077.58
433170.8939,3773076.261
433167.2154,3773071.347
433160.6432,3773074.217
433154.4913,3773069.492
433147.2218,3773068.573
433154.441,3773064.377
433148.9301,3773074.497
433131.2966,3773002.263
433143.3388000001,3773002.567
433135.2681,3773008.772
433134.7515,3773048.461
433063.6336,3771321.449
433032.6014,3771320.074
433027.6446,3771320.756
433024.0554,3771320.897
433030.9668,3771325.687
432988.4348,3771317.723
432995.8612,3771317.815
432960.9521,3771325.253
432967.3516,3771338.391
432984.8636,3771340.529
432994.197,3771333.177
432998.1666,3771334.128
433025.2678,3771338.152
433005.3197,3771339.998
432992.5349000001,3771365.535
432997.488,3771365.817
432960.1016,3771379.081
432967.2719,3771388.727
432970.3146,3771386.69
432972.6158000001,3771384.45
