x,y
391975.842725929,3736607.938914594
394378.2684298475,3736534.7179348986
389422.29788097,3737763.445369008
398334.4883997245,3738722.033549059
394371.9076111082,3736520.416444792
393450.777919233,3747687.068260583
390972.5659784533,3742307.199915264
387480.9411097261,3739757.6832333454
396548.2478470035,3739552.433250252
395589.5691515673,3736488.50301276
395393.769397345,3745465.9127316414
387837.6919978361,3741126.751748192
395388.3889132458,3738641.040480657
390910.2806100156,3743973.9418878737
390409.5788785972,3737214.595289977
398126.3984952612,3739338.7285022377
395234.1444200667,3741487.817983185
396495.8761299466,3743108.554027245
395427.5591215625,3738603.6204984807
389196.7816868281,3741062.8149176505
390135.7549682049,3737556.407556251
394410.6625144496,3744567.8811632814
393097.7081570864,3738930.23501678
396711.7860527946,3740961.562900972
390770.2347118811,3743579.172555957
388654.6202134135,3749372.888800547
392621.3739003834,3736694.0546943727
390021.9314861679,3744903.3160618297
392975.0482432964,3748088.742281327
388726.0593032956,3741709.5063190474
390804.7274711035,3743578.946653007
394453.4756857602,3735780.701627113
390088.7288471201,3744836.481533956
399045.9685596205,3742852.4292365913
388723.8398307556,3741611.67035048
390036.2056210616,3744854.4182307217
393499.007333092,3747527.961912772
388702.240848014,3741684.4373920695
389353.8605258304,3737862.4563353606
399505.7803400788,3741997.234890712
388694.5706193479,3744013.4213364846
394340.8549696525,3736506.9748718953
388716.7964647411,3749059.787154491
394277.534494347,3736550.490180035
388600.7582691792,3741648.361901908
395634.4778614877,3736415.559267743
390186.8831362122,3742761.1928410553
389535.7242452801,3746367.384003521
401074.2116690062,3742801.079467144
394264.6556715807,3736615.8821746847
393393.2197636933,3748102.3292098446
399548.1556878552,3741890.869272097
398398.0769936636,3738772.567321341
396509.5917208568,3743106.7924459074
390921.8009386591,3742334.314961353
390804.840333765,3741912.487189545
395559.3716302322,3736416.5809669
399504.4078019595,3741945.484643308
393591.835806303,3747532.300688246
397865.7486656229,3743001.136244449
389089.0557457994,3741910.601086328
392940.9683852238,3748169.6504483726
393022.7366831182,3748154.091078447
388644.3401941788,3749312.261776028
393352.684731889,3748101.75031778
389540.2697179856,3749150.7968092873
393610.747576071,3747530.190640865
389371.1397014169,3744055.562765624
391745.4760589379,3738400.6553019057
389596.7156544902,3749126.802328071
397387.9968527511,3742104.072899068
398037.190061339,3738068.8561789216
394320.5788463856,3736507.621060655
392704.5477208953,3736691.9367908975
394384.9506179,3744553.262367312
387493.3875269052,3739878.512650819
393316.9704616974,3747802.445500039
390749.1115868646,3738749.956086484
388087.1351257507,3742999.510354788
395314.9192701917,3741555.454427007
396509.4054755901,3742066.0532278097
389210.0399994867,3748523.304294578
391184.7425437607,3747357.453842444
395058.6851516294,3735974.4606384863
394512.5223017875,3735749.9010160286
397197.9807828176,3737533.067097036
396520.5802761778,3742053.948559213
396065.4609842717,3735882.5814280496
396510.8318251126,3743178.5427824585
392581.4737053182,3738022.0187453376
397476.4866114495,3742087.375336024
399560.7710195986,3741982.934494632
388545.2468414458,3740926.002421955
399175.672300117,3742949.617379887
392929.5509637396,3748169.4640627066
389212.1559599089,3741034.868922971
394393.4403453102,3736649.795983621
390737.4715934213,3743591.602083869
388936.9348777894,3742844.641280016
397837.896981025,3743068.104744348
399604.0960122556,3741911.566560426
389394.1170329204,3744127.965504535
398312.4652137835,3738715.702351304
401411.9590028252,3742830.4897448607
389511.6634459723,3746367.3845987446
396903.1340132071,3741398.811547736
389122.9619306491,3742024.159910763
398363.7508463613,3738786.507514419
396004.9556110928,3737792.374851703
398191.6000334018,3739284.048556857
399594.3374340525,3741911.346131678
392320.0708175267,3741575.7782505294
389264.9947532259,3748535.202052245
395054.2533590002,3735942.96204349
394491.7776019934,3735760.829876701
392707.5545065204,3736671.028052884
397266.3115104598,3737558.1516093705
395587.4652709006,3736475.2516368073
389197.0017356793,3740961.372048544
390937.1658980641,3742333.8156737625
396567.7650432427,3741027.458380367
388939.860158443,3742928.5076150526
390764.491111909,3745500.993215556
394339.674579247,3736520.4366051513
395154.9131318984,3736034.1930673616
393638.4164553893,3747459.812504086
390568.7513425031,3745481.7734082015
399630.7222256649,3742022.166756512
395483.1687178699,3738620.9227901297
388729.752125582,3748950.641006552
396456.881237056,3742067.0492919385
391528.1373430164,3742522.186220381
395471.1415324681,3738632.148806066
397457.0980909228,3742176.679961727
389597.615816759,3746351.950783706
399981.5846980505,3741846.193064654
397580.9551676142,3740512.4247971247
401149.3871757259,3742919.659579364
390104.4056802315,3744837.66935722
394319.9082909252,3736520.406787849
396466.6462044812,3742143.8271702295
391022.5265288463,3742317.3915185705
395457.9711865766,3738570.1832310986
398106.0937974623,3739270.17705042
394378.8242194572,3736564.8916339898
401438.6965305166,3742896.68335774
389612.3980185371,3746351.7192617967
390304.870487992,3737216.659929156
387063.093788032,3741669.996402836
395234.8116388883,3741565.340453658
400071.8604534774,3742937.618966204
391449.558004917,3739280.1410272513
399994.0805926727,3741795.944507572
389102.9425646597,3741887.922862964
394829.5015640235,3740115.589845415
389612.6254377906,3749173.0815125834
397456.3867460162,3742091.967913149
392977.0455840729,3748102.448124044
394445.8900382831,3735766.1957195792
392595.8362150883,3737989.877189378
388677.8991564163,3749273.906012484
392078.3652744562,3737558.0732152406
398029.4415521564,3738054.2484567487
390480.9146689957,3745549.1036230815
393239.1310409851,3747805.270791287
388575.5264084161,3740910.0288312384
399523.6472528,3741982.226944376
395474.7300334329,3738635.626650992
393484.9954127631,3748032.201716176
399994.5978460324,3741812.109811741
392320.020751416,3741590.1737562255
395313.3215674021,3741500.9082534993
399548.7811297205,3742024.3674747273
389695.4311261839,3747699.583572343
399627.3425874648,3741981.1261190567
388667.4037578967,3749318.58927126
398231.728799683,3739298.916617926
392669.8760034818,3736745.058010045
397373.6240753971,3742177.384472734
392699.0399222142,3738022.063618007
388615.5047641935,3741570.124311897
389606.5840753091,3749229.487631593
389398.1853000563,3744078.915887439
390138.0316152313,3737507.202844451
392573.5638226527,3736705.787664545
390477.2477341943,3745520.476780308
390774.2597109942,3741885.3472470897
390858.8565165524,3745435.355791161
390753.4118706184,3745476.5832508886
399527.4265952196,3742004.1861431873
390425.7860699205,3745520.951617631
390825.5350895113,3745431.680087504
388629.9815005206,3749377.367412839
390751.1521728763,3743627.1251714337
389729.7860555213,3747698.76516405
394370.8859883226,3736507.349697158
395357.0007338927,3738640.736800884
389155.7034741465,3745883.3986602714
388714.182571018,3743968.519018252
388007.5045524271,3743071.355863601
392581.4011568569,3737961.7638990246
389340.2645187002,3748602.9919887055
390223.3081971544,3742664.820645888
400044.4699156299,3742846.659326219
399589.1777419606,3741983.598426639
399500.3491981733,3741997.118848376
397386.0307487579,3742161.629653967
390187.8535427631,3742728.062004612
396439.8195454249,3739539.8245410486
394358.0879848023,3736614.813850086
395298.0534266047,3742810.1358448574
390841.8611629465,3741912.176447584
388615.1706481942,3741591.879856707
395466.2665176327,3738538.9973942833
388641.7686999867,3749322.983034868
389122.3049136901,3741891.2518430073
395456.431112555,3745433.2264386527
391965.4037928725,3737500.2605453967
390817.0425938997,3741912.491858487
396041.0570221443,3735755.3004607577
389357.6935653001,3744066.0105621098
393301.2368945587,3747788.7261585286
388679.8655256861,3749264.768413207
396927.1090778798,3741366.079991748
398140.330043851,3739410.7060691966
392683.4286287466,3736741.302374868
396661.4310975285,3740962.17126461
390804.2424603642,3745508.870621353
399509.8031389198,3741901.1713605584
394354.9388546559,3736507.1044377135
399157.909632632,3742906.212517589
391730.3187062572,3738374.4093807815
396047.1307737808,3735753.934310784
393096.652394983,3738839.689802004
395337.9968072765,3738644.473778418
398013.6049369751,3738128.1187087297
396038.5930544643,3735755.907269137
399042.1459099552,3742822.51015014
398382.2897963224,3738686.880619199
389310.3363938546,3748615.16445056
388006.0444653381,3742989.7910603895
389290.044015907,3748542.669986
396052.437532525,3735753.6881259466
389238.9305018869,3748616.212936828
395421.7953486644,3738608.956001628
389479.8671613238,3737838.9915453913
395724.928247818,3745214.558478523
389373.3382028908,3737878.9331880976
389122.5250843982,3741962.596447072
388891.4089086583,3742930.60296973
394379.0890906097,3736571.652903703
395059.0880262071,3735950.6915431824
388615.8629148811,3741638.393719997
389279.517368677,3748615.172673486
395949.1402274476,3743470.8024093774
390293.9594403284,3738740.3671292593
392679.5386404672,3736665.61065092
399517.7905002204,3742001.7032520105
393380.7170751291,3737424.5617209976
388680.0934947403,3741627.2253039335
389155.1407857951,3745912.869129348
399625.8675093492,3742022.0595416953
391730.6221721721,3738405.619290969
399540.2880708099,3741990.4471939816
389597.8497095993,3746368.4625540976
390531.2347778674,3745460.100837976
391964.681810821,3737483.8368928256
394278.0988621739,3736530.647768356
395384.8516536898,3738647.303630047
388536.3154434467,3740777.2731741
395409.2832973156,3738622.617027457
389455.5763184164,3744149.773805685
394474.680779561,3735769.2215414974
389724.6273437238,3739651.9689140567
395480.4329663653,3738639.628376985
388697.6151264095,3749086.537213632
399980.0443593861,3741857.302224041
393523.2380953695,3747505.6187838754
391184.3913833933,3747323.155150164
399524.6190167368,3741978.839179294
391382.4321796643,3741682.7548947353
395485.5210807838,3738643.5503440006
388718.5127823552,3741683.916984207
390838.358890111,3743579.0658837375
399495.8402589342,3741995.9555510967
392973.3387444846,3749480.9728193567
397596.2461201323,3740584.254210615
396441.6380937338,3739553.923335314
390137.589225617,3737537.6448265472
391017.5437306269,3742306.6268506814
388669.3336998296,3749342.5028479034
399516.779181874,3741883.1528239055
390155.3226631946,3737528.207109253
390435.8498921668,3745540.9244318255
387491.8588001273,3739797.071598632
399558.1287182602,3741903.6683851616
396704.9569305135,3741099.160196905
389193.9652559384,3748605.605450584
396508.8273762318,3743128.1287175054
399153.7277516526,3742893.260684501
395770.9937878989,3745144.2397808353
397953.0091850504,3738056.558533901
390462.496152471,3745554.0187212112
389393.2239198964,3744081.573885459
398342.1365540338,3738780.81907702
388970.1168119539,3742929.8961037057
395215.6354046451,3741469.581097091
391045.6036425539,3746162.4185462105
390922.4287653799,3743918.5808059247
394311.9263348403,3736519.6846214375
389606.8606843513,3749157.2470769896
400458.0641469426,3742242.138507301
387994.1547928292,3743060.7146571903
388650.8055933728,3749389.686104957
395134.4099632735,3736018.128157613
394425.1443559049,3735776.9172543
400043.4720069067,3741868.882916611
394499.1933405251,3735743.75140712
390134.3499322523,3742644.5057794726
399144.9489773667,3742866.5223867744
397264.7103079938,3741563.1417993214
394451.6437114135,3735764.356343043
395302.6556357561,3741556.6796002537
390377.4120999714,3738716.331498705
387992.9406405316,3743003.7410575617
389001.9359976721,3742929.363449644
393383.7307446555,3737506.4882306494
389573.049647086,3749240.93934348
389382.2747214997,3737744.270435352
398181.4693758652,3739296.1658320334
396531.3635913194,3742142.1121906806
401453.0228970312,3742932.272716891
390738.0706685334,3743628.2703494895
399603.3698361343,3741888.849252144
393243.1644864333,3747789.3009765446
389303.055940248,3748499.282119492
390915.6248421741,3742306.69383402
392691.4207899738,3736693.3934906623
396075.3773840326,3735747.753163151
388719.0258769298,3743957.7315592594
391491.2892437896,3739352.3594208895
397996.1130041279,3738146.131351735
399622.3552898459,3742021.3653042736
391490.9633466719,3739303.8031175407
391491.3160190446,3739365.7639609454
391490.8658404213,3739310.337751951
399980.066425193,3741816.643885642
398231.3106261437,3739329.100515864
401050.5484116866,3742883.484190016
389789.1799988923,3747669.20247934
388006.422373235,3743035.7387585286
389381.9812619387,3744095.1626668414
391113.5593478726,3746138.4675252433
389370.5060206765,3744081.793794699
400458.7080688487,3742203.6057717097
395069.1629027858,3735969.3321176334
391374.2831622085,3739281.4034532006
390051.1470911,3744857.616853508
388688.7740523452,3749343.577451969
394277.4989800212,3736543.8548988015
393549.5830888059,3747544.186059887
389970.823416206,3744811.04980796
390257.937021637,3737528.5259060394
390137.2181641499,3737564.99859504
398306.6243939514,3738796.319432048
391005.495072473,3743966.5087583135
399590.1505590739,3741990.3480872544
391965.4228114346,3737472.0327256056
390793.0096090649,3741912.6564913495
389304.5281705135,3748587.6576872417
398002.6787329457,3738116.180164993
394278.4974391213,3736596.381302293
390381.4861565428,3737237.388886761
391965.4816680303,3737478.646730885
389387.4883730164,3744101.974436373
387189.0474751857,3741668.737131381
388922.6216947341,3742930.2578899367
392698.8771388124,3737987.6373314233
390294.2365193313,3738744.8852498215
390381.0641258825,3737262.4752253257
388938.3840693044,3742916.932755811
395391.2222972176,3745479.911517279
395314.4015382374,3742845.9370723465
390072.7789043595,3744932.710369766
389216.6458374065,3748603.7274153135
401032.2247681548,3742852.999569209
389121.9791780274,3741900.8319783458
399629.4042226133,3741980.07208318
397221.4550421042,3737542.470397608
395324.1810003119,3741547.8515536194
398283.5414841839,3738743.4112392217
390993.3647000224,3743991.9142876086
399526.2408265102,3742005.4150504926
396917.3459029593,3741398.144695861
396976.7279283154,3741320.9246411887
396690.8681194384,3741069.9117039754
390751.5279236001,3743647.5827466906
392699.4276031073,3736672.3632214414
397276.721630669,3741563.196399497
397385.478525488,3742172.821409592
386742.5761182417,3734367.0577624817
391490.7355873468,3739330.8481706018
396712.8036347475,3741025.5804328886
389710.3649864071,3747692.1246981686
397805.7808575629,3742964.870913745
389725.5290872014,3739701.351812908
389305.4702944444,3748622.7920297887
389440.0402879285,3744140.289114884
390018.456691848,3744875.0488958494
390028.3137345705,3744883.715109047
395377.1854592455,3745496.6197330114
401067.1341529668,3742911.5498843486
389032.0095103474,3735446.204062453
392698.9154116932,3737963.6688987287
389429.9914432946,3737762.4576054337
388728.7247647664,3749330.9434334026
390381.0059354186,3737116.3566595865
396551.1191651757,3742142.145183922
390910.8412641815,3743937.798742892
390074.4715869203,3744836.862089616
389361.5138126317,3737744.0448111705
395589.332893353,3736412.224279129
390468.43560081,3745505.719957395
401029.4277387734,3742877.2505808207
389311.3866232843,3740991.8322268026
392669.4779680128,3736710.689657345
398005.9287424395,3738188.124101949
389297.3044429141,3741036.806840277
393548.0843684252,3747531.038136255
395786.7132937525,3745216.9930712674
392610.6474773397,3736766.569315552
397921.7205029165,3743068.031389488
396417.8528962524,3742158.829994234
388602.9196409813,3741715.834390557
393218.8312430703,3747725.5944897993
393697.983248532,3740482.8844543993
389210.1637040977,3741020.769235548
393385.5640316737,3737569.3638504855
399995.7024394425,3741779.659831517
399582.475440619,3741982.4248244874
398010.5354588006,3738140.521368749
395948.81991196,3743455.310257272
389497.2000532214,3737744.2243361184
395584.0194912558,3736360.54808656
399526.8912715132,3741925.716769732
389346.193807339,3744028.534291112
393590.7188427704,3747543.4351430577
390381.5310612087,3737246.007222322
392659.8876166526,3736772.8158445326
393379.4297803535,3748117.634074003
397607.7948147168,3740575.343931493
399556.5557680213,3742018.0852812654
392975.5526862031,3748155.254526319
401447.7584291906,3742918.812531799
397372.8877592273,3742162.917102169
389593.2494042517,3749118.683570748
394354.8404272034,3736521.2171291993
393523.860275671,3747494.7871761816
390380.4036156122,3737155.4057406615
387109.0584719676,3740939.9551442624
399047.9478202072,3742839.775327921
399522.0862067256,3742028.3871033257
388555.3018396761,3740909.7634607777
391965.5875366278,3737545.514080468
390826.681999177,3745415.499440041
390829.4533665328,3741912.338785621
393369.6721739313,3747699.345180465
398376.1787378153,3738766.6220054254
396562.2170788343,3739539.931180062
388636.1482907731,3749343.513449053
392021.6335411604,3736595.2139643976
389798.7074828056,3747648.7474233
393795.6834992485,3740355.216121304
388725.181547682,3749025.607106621
389726.0198840861,3739721.212792393
389391.8338960111,3737762.211617938
395238.0442554767,3742811.904840421
387185.5128991232,3740868.0550925545
398141.1806799152,3739361.163852352
399162.907957016,3742799.9191736425
388565.4154284333,3740909.746356287
388617.1992768487,3741597.553808472
395877.8717178792,3743518.7616567216
391497.7876592666,3742502.264903213
388071.0584472112,3742989.738928232
388724.8418112004,3749082.0664386633
388072.2537366553,3743053.921879359
397824.6478897467,3743067.06649618
394483.9749181172,3735746.1767409486
389000.2849462589,3742844.3790423926
390924.4452880697,3743938.0129613495
388717.3981461791,3741654.7333799377
401125.6565723496,3742874.881203676
390449.249025094,3745533.3418311854
396061.2345976683,3735878.691883877
390035.0427075133,3744873.6095462097
397947.0724036327,3743024.4526098506
391433.6711751122,3739267.0247041294
392901.1016237065,3749481.6356585934
388721.4731600065,3749088.7979332977
388953.2157586158,3742844.336459643
389398.4168245476,3744087.4776090696
396441.319483123,3742067.3122414895
391359.6810820666,3739281.121314842
389584.5576157426,3746366.064124785
401419.6942997821,3742848.208840832
393499.4304934146,3747520.526564168
399583.6618066941,3741881.289542445
392912.9781639077,3748083.8751560887
392993.2557830803,3748169.3445222094
393020.475081692,3748168.665606526
399040.5650625885,3742887.5972942086
396986.0765329137,3741293.5243223226
390737.8882049211,3743706.7449092814
396511.3907437516,3742142.8528791135
395048.2298666353,3735956.62281402
397386.2055300634,3742142.0102460617
399980.5417854098,3741824.380212972
392594.8376958807,3737898.96238382
395477.4349666701,3738637.788642688
391415.4895736267,3739266.358713506
395299.643804112,3741452.6139402175
390923.5028077845,3744005.7203071145
389286.5881281012,3748485.05411196
390923.4094645536,3743957.007545004
395459.0644453876,3745532.026118869
391047.022405639,3746145.3781115897
389585.9459576943,3746351.582062121
399567.4072322706,3742006.553846272
400033.688539906,3742834.558876668
399174.0125551374,3742941.834046115
389303.5197683616,3748595.3251872337
389786.1773958516,3747654.273260633
389197.9739070765,3741052.532054015
389214.3379315305,3748616.3839371335
396465.1815401538,3742081.0231264746
398318.201988253,3738728.717548324
389573.3383302595,3749136.519240658
391480.8639237455,3739265.6376659935
391071.4919987072,3746143.356715775
394378.9816455118,3736579.2195153474
394395.3488913676,3744558.535169346
390377.1814497155,3738722.094516936
401088.6181152664,3742943.275811238
397373.5415537544,3742058.832857017
389197.2968525514,3741036.9058614
399513.3293213718,3741877.0984307937
399605.1404761923,3741878.651360974
394277.8572524076,3736527.707601367
394394.8764350327,3744501.3965623984
391089.5666715747,3747382.14323633
395240.3486217555,3742882.1771180383
395351.9022114235,3745409.08901528
397566.6698160129,3740524.9971051775
387993.0855363221,3743071.577207237
395568.4542077572,3736484.818940468
395376.7249872837,3745446.7887364826
390293.8003556684,3738748.9906052193
395391.9438089842,3745534.008620285
389439.8422516888,3737762.888190768
396516.7470903016,3742038.1646901662
396904.869530418,3741383.4049030286
388952.1502825538,3738988.5518255495
391356.1320283865,3739266.894001565
389028.2789374225,3742843.452457389
396488.164035557,3742066.6242063134
389312.4411693635,3741051.889927879
389106.9055181543,3741996.7212874833
390992.8136928572,3743882.351357877
394272.3547572259,3736521.297772824
389108.3622530828,3746006.301696778
389122.5741807052,3741997.028336043
390245.631225619,3737467.516773215
398127.4923146264,3739324.619768
393276.8669803125,3747803.126171368
392581.4928822521,3737999.144512098
399562.5170254633,3742010.132065392
391528.2104902988,3742511.0591020575
394430.141270213,3735790.9475262687
393300.7474849333,3747802.575839976
398144.3416984197,3739397.0552159455
395477.470015676,3738550.900155999
400909.478318642,3742632.302016928
390294.5769476313,3738753.4379946026
400000.0860001676,3742930.8771040007
394277.6713446082,3736532.957916907
390751.6735118626,3743657.409014438
395473.3859002122,3738532.406698376
395951.9286475786,3735777.8340532193
393012.6762489871,3748169.5320863817
389487.399975475,3744149.3760906006
388712.1277647479,3749077.3487607846
395066.0421736223,3735963.6722691273
393348.7674422194,3748117.1417857134
391114.7166732281,3746102.1123069217
391528.9143609172,3742588.3932414767
396477.2860061556,3739553.0883619
389411.4957325384,3744174.7905452666
399616.6550530806,3741902.89058648
393465.5562630337,3748034.0821915455
390992.7439396354,3743938.774854377
390778.6894103739,3745492.0485084793
392077.1071546831,3748635.751506353
395422.9337886815,3738584.808067107
397886.3638910998,3743001.12147193
392087.5596048794,3736601.3562378106
387162.2678622394,3741669.0156071833
393003.3638813618,3749465.573276009
388702.365856249,3749069.577048841
392660.8152965348,3736671.238810498
395376.2213223405,3745465.6260046833
393342.5365159653,3747705.388689893
397519.3614806067,3740549.493200167
395313.7282175218,3741475.558229092
395056.2857012465,3735969.593086435
394409.5634037325,3744580.2983072186
396054.1994198258,3735753.5273321806
392698.7701790275,3738009.392927464
397289.9182408893,3741563.3376016095
394731.3647871265,3740053.9879128896
391964.7316832284,3737467.0956541486
392983.8113212444,3748169.0282958415
389420.1447812795,3744080.284167784
395620.7386008973,3736413.96499377
397387.9343367093,3742118.9300201647
386917.3314512866,3743090.6391856857
393024.952343548,3749480.555177944
398036.7505680655,3738036.891749096
397308.0687036725,3737570.2421175446
393021.0835755203,3748101.792848408
390381.092722927,3737222.7864164864
389303.663712657,3748543.550412621
389628.7952888764,3746352.5955430446
388701.2041697931,3741601.2822898994
389623.3473059709,3749207.4697231385
393523.2811294166,3747528.170073911
393484.5177287264,3737550.732494051
389363.843708971,3744074.252432881
395315.4550390371,3742825.832718352
393383.2449547397,3737476.1796907145
390065.1938813326,3744945.4320321553
390993.8322812954,3744009.304691479
390737.7852441808,3743717.2757960446
388709.4833950073,3743979.4424219127
400002.74808521,3742852.427168333
388653.1489410472,3741627.921820992
391458.1563098849,3739265.73528
390558.1951876757,3745462.35662728
389707.0413223996,3747711.032378015
387892.217572871,3741251.16034563
390834.5711202406,3738771.836207389
390456.8385471386,3745531.4143203073
396497.2959791508,3743159.8972094655
395369.3238666826,3738637.163187876
387842.6180396024,3741126.7095260015
389725.1806611161,3739677.756572451
390063.0896532561,3744853.4386422783
390876.5103448697,3745463.222383711
395313.1804745214,3742804.2810358447
396691.5553523698,3741106.8710838617
390737.7844302549,3743603.024701657
390921.1943697341,3742292.3807516894
393611.6654103113,3747460.738405471
389355.6295771527,3737842.55455388
398119.2782801778,3739407.1753907865
395314.1296735332,3742898.75661096
397191.923811092,3737514.725144184
395934.4377851509,3743413.098364704
386912.0490223783,3739090.470595882
391668.2420919822,3738472.587808604
393484.6249454561,3737506.4246614617
393337.4753117633,3747804.009034687
390380.6416684646,3737188.580906359
392698.4853688887,3737943.64500759
395136.0405758953,3736032.1801014375
390787.9939359586,3745408.8342707376
392931.6065383411,3749481.245921968
398262.3003288092,3738737.221747621
391373.2746093549,3739266.900783807
393397.6024435347,3737476.3909035055
396637.58367729,3741026.547253993
390330.8891933073,3737197.619090677
388008.5768296985,3743056.4821519568
396547.6469431294,3742079.351633562
390798.1548393397,3745415.229319355
395377.4084516923,3745548.037284235
399149.3105286577,3742878.1449017846
396704.731298619,3741087.899863055
396626.8450511142,3741076.794419606
396434.9660644649,3743215.6456511095
394384.3771417549,3744537.673598392
391490.9448955552,3739315.9104489074
394866.7848875012,3740114.0314228185
389213.3363504153,3748535.667717685
398151.0058962183,3739296.3213460688
390493.1419766751,3745479.384251072
393500.635082766,3747420.0044493
392685.5603678717,3736802.930012676
392692.6995738101,3736674.8867853023
389771.3115508323,3747679.047311036
393454.1125164341,3747699.7964842753
396964.3641237658,3741308.428080603
392638.4694818714,3736707.3427561927
389289.2974192539,3748622.203172701
389036.6370308765,3735446.544753055
395407.3940483936,3738600.117705195
389105.7353547723,3741959.0224966137
393797.5773962327,3740416.4155373466
389121.6500843315,3741883.1554124826
395771.3910033746,3745192.6288501886
397224.3392607557,3737528.6065372806
397457.0046403446,3742106.8914521686
389455.6615014627,3737789.841893585
391528.4082422926,3742567.527666349
396626.6801799715,3740983.70598486
392685.504590305,3738032.816805975
398119.915504227,3739297.104332512
393372.5250879094,3748035.562036256
390222.6654462444,3742656.170976764
389965.6049301134,3744818.2559106513
389606.0294381634,3746366.5945766577
394567.0683701897,3735777.79772267
396497.1138889902,3743147.7832423984
388655.2142860892,3749314.8118468216
390258.6778541217,3737550.286939953
393097.9089361015,3738941.8449854087
389400.3531098552,3737762.112423379
389497.7381649674,3737760.365418992
399554.315776903,3741894.270895884
395300.3856988733,3742864.133423934
389394.1469753568,3744132.757776146
391676.1899877754,3738472.481806436
396482.4543406694,3742157.809260234
391343.0300095615,3739265.8991390257
390841.9506643042,3745532.909175341
395389.5068673601,3745429.660489977
398279.780545136,3738728.513292404
397591.2715678043,3740502.9609561577
388617.0614608991,3741608.6207104754
393698.779119285,3740473.629231113
393279.9467540883,3747790.23718186
395563.7856655175,3736483.576976461
396433.9774013361,3743196.92173154
397373.2965535307,3742038.0295057218
392047.1799746839,3737448.984323058
396035.8883180085,3735756.67306167
396919.5963152346,3741381.8034021314
397374.1061187372,3742124.1964560975
389447.8575590186,3744145.044747719
392580.5820570438,3737913.90906954
392580.8262751836,3737944.3036834393
390085.7089757938,3744849.3028380857
387993.4214282888,3743022.9723842246
399569.4271804196,3741999.324294033
396414.202000865,3742081.1221297015
390545.6822411776,3745460.184519663
388704.5113588563,3743990.5137416776
394272.3931059315,3736616.8030712097
393428.0994013934,3748102.313147592
396694.8269749792,3741025.661925941
389382.7395666965,3744068.853892648
393484.5987354039,3737501.778286728
391528.9640345245,3742601.120440764
390257.8919450037,3737522.818519257
392606.6669255531,3736715.9315934894
399552.6676791855,3742002.416496372
393029.5347981486,3748169.154652393
396953.2185418289,3741322.4707469065
399052.9078929887,3742834.9878783296
395313.5314436034,3741441.710313383
392935.5703577838,3749467.3854126376
388599.8731900187,3741597.754231493
391010.8990720063,3742305.677498766
396599.062049623,3741042.143487907
389740.134166545,3747676.7851943374
386939.522640558,3743090.610516021
390833.811224204,3745420.0748544377
397387.5229320844,3742092.531675289
394384.9039938324,3744543.287576426
