x,y
466459.7751,3759102.502
468192.8416,3748911.812
463050.9513,3759016.448
462793.9693,3757906.617
453683.9396,3750869.386
466391.281,3757228.778
459450.9615,3754045.265
469819.8479,3760650.037
457679.6288,3757739.849
455847.0227,3754273.34
465685.8242,3758866.072
467048.1153,3756516.932
465654.5519,3758927.416
469987.6004,3759923.575
463062.7913,3759072.83
472565.3823,3750891.612
465437.0475,3763089.186
456007.5108,3757437.25
455890.2644,3750263.162
462940.9924,3759120.867
467362.6545,3758947.838
455903.7278,3757372.102
465377.4846,3763085.092
467132.8927,3756553.04
470907.3394,3749099.805
464643.2833,3760338.513
462531.0853,3754421.689
453607.2148,3750807.493
455695.3308,3751030.414
463792.0726,3757840.936
467873.4115,3748677.048
455585.6239,3752272.789
455970.6097,3757489.439
466359.3289,3757245.279
466578.8104,3759100.475
467431.8665,3758876.244
455918.0055,3757357.406
463820.0359,3757942.84
465658.7598,3758924.366
457615.6636,3753029.539
456002.415,3757451.543
466056.3183,3759517.706
467882.9549,3748800.021
465668.3329,3758919.205
464327.5917,3755484.276
455913.3129,3750336.088
469625.7478,3751787.366
457607.139,3751818.879
463773.7638,3757857.361
467317.8291,3758862.543
454312.113,3755296.949
465691.7517,3758877.797
453710.749,3750909.912
467100.6944,3764182.764
466382.7102,3757214.604
455883.7581,3750379.397
467334.5198,3758848.012
462979.1132,3759163.624
454250.5716,3755178.39
458375.1176,3756259.009
467118.8376,3756556.34
459425.5312,3754022.349
464668.7776,3760337.628
463063.6629,3759043.467
465947.1408,3756887.205
457607.641,3752938.097
455851.1865,3750282.872
467081.1583,3764190.874
455153.9884,3752374.549
461936.0144,3756881.898
455968.8527,3750245.141
459765.6182,3752308.547
455933.3748,3757357.411
466397.7214,3757144.765
457679.8075,3751877.576
457587.3659,3751802.685
457621.3911,3751830.674
459435.4253,3754027.547
466161.702,3759638.829
468172.6364,3748942.605
453639.9535,3750791.65
461988.2452,3756939.097
469005.7224,3760154.489
455896.2206,3750267.415
467334.4638,3758912.374
467316.3919,3758874.393
462882.8929,3757924.506
467953.6869,3748831.123
465678.2922,3758852.253
470907.8363,3749165.447
455643.4758,3752361.336
469987.6004,3759923.575
467885.3738,3748711.237
467884.325,3748786.752
457904.094,3751833.432
455206.9176,3752378.704
461947.8705,3756938.9
455298.1005,3755994.649
455306.2753,3756119.779
469822.5023,3760588.212
466549.9059,3759142.662
459267.6454,3757188.419
456753.6833,3755607.424
465378.9688,3763085.457
459406.2267,3754008.149
464701.4455,3760231.645
456611.8488,3752237.324
464992.3825,3759703.403
457940.8623,3751859.351
467904.3606,3748694.915
455860.6178,3750259.396
468318.9787,3762713.062
456830.5328,3755515.312
455996.7264,3757370.7
467413.2516,3758969.806
459457.667,3754040.154
454319.6507,3755267.726
454492.0107,3750247.45
465688.8829,3758872.505
465649.9989,3758930.257
455581.9974,3752278.183
465698.2907,3758887.66
461935.6947,3756854.189
469020.7674,3760080.042
467315.9685,3758900.328
467334.2664,3758931.553
459452.0596,3754038.748
472615.748,3750965.457
456568.8378,3752098.273
465687.8082,3758870.938
455609.5538,3752273.69
472617.3064,3751008.29
463064.4743,3759037.937
469972.8484,3759929.401
467888.8132,3748814.994
464356.8027,3755534.006
455206.2264,3752407.338
462947.618,3759162.52
456747.4082,3755607.398
461936.2909,3756841.486
459286.7349,3757178.551
470519.371,3750339.805
468305.7293,3762752.66
465470.037,3763198.81
465458.6074,3763183.585
465432.4041,3763177.317
465682.4774,3758911.337
459415.1406,3754010.696
464323.2682,3755581.933
456735.0069,3755607.592
457144.2124,3750560.626
463065.2402,3759156.689
463014.6375,3759013.362
456633.8568,3752138.345
470068.1419,3754060.792
454229.5616,3755170.492
467129.4746,3756554.099
467413.4346,3758957.702
474033.122,3755575.539
464410.1477,3755451.098
467364.2427,3758962.173
455858.1161,3750335.407
455853.2721,3750377.477
466390.539,3757200.415
455910.0408,3757456.259
461294.9071,3756145.367
469647.6734,3751712.613
470035.0343,3754044.296
470040.5051,3754001.237
457634.8429,3751841.487
465392.5961,3763101.605
457862.7026,3751805.929
463878.9107,3757903.993
463053.5385,3759086.952
469615.6814,3751819.784
462810.0655,3757905.328
467334.9563,3758937.437
459413.7763,3754010.772
460325.6582,3755661.823
463063.9033,3759073.456
453692.0433,3750880.629
457873.0919,3751812.177
468191.3756,3748943.516
465023.4903,3759815.893
467411.6694,3758917.414
455980.1645,3750293.025
455307.8803,3756100.876
464960.248,3752878.506
462001.1523,3756939.021
467055.849,3756532.806
463830.4568,3757977.891
455965.1512,3757371.04
464942.2378,3752783.19
457616.1055,3753014.516
454320.8485,3755186.052
465682.772,3758885.802
462968.4132,3759005.786
465661.0549,3758845.794
469821.7724,3760610.911
467370.9838,3758902.84
462518.2527,3754434.496
461281.3116,3756137.315
459504.4909,3754109.132
467270.7351,3760741.612
459454.4507,3754041.213
466062.7128,3759530.166
455974.4863,3757486.443
455701.914,3751028.337
464959.9854,3752752.771
455691.4476,3751047.734
455897.6796,3750358.627
457650.2236,3751853.777
467903.5754,3748736.279
457895.6753,3751828.282
456753.1188,3755607.244
467164.2619,3764160.203
461967.9403,3756938.999
458746.8027,3755211.882
466383.5453,3757193.639
469640.3027,3751737.319
467413.415,3758945.486
465669.5072,3758861.806
464698.679,3760337.966
457930.1728,3751853.56
467885.7556,3748747.579
467317.0077,3758906.033
464686.6839,3760330.232
464066.1301,3755306.387
464958.7365,3752904.109
463064.8143,3759128.302
465674.3108,3758845.019
457696.9247,3757742.146
463811.1564,3757875.841
462861.2051,3757844.646
465713.2413,3758940.337
455894.7835,3750302.455
469972.8484,3759929.401
467040.0006,3756519.151
464056.4536,3755319.73
468330.4713,3762728.171
465690.9778,3758875.08
455596.3559,3752288.343
469004.2667,3759996.037
467957.9705,3748801.489
459518.279,3753956.378
466049.3267,3759505.014
461360.1322,3756226.865
465420.6,3763162.373
466457.0676,3758987.9
463040.5845,3759055.228
455865.7549,3750347.565
466087.5795,3759541.451
455858.1398,3750404.204
464451.1102,3755451.682
472560.2938,3750893.151
467132.6237,3756537.688
464693.84,3760340.165
467130.0805,3756554.162
466153.4196,3759643.479
463030.1636,3759048.656
455883.7449,3750294.926
466058.4468,3759572.251
466372.6001,3757156.199
456620.2078,3752242.523
457852.6249,3751798.562
464047.5217,3755333.361
459516.3184,3753950.502
463041.598,3759110.923
455857.8444,3750396.339
464941.5099,3752801.66
457613.1624,3753045.685
470505.7423,3750243.145
467077.6008,3756555.365
462056.3023,3756938.542
455917.7177,3750328.847
462958.7282,3759097.324
467835.0281,3748678.713
467334.8439,3758949.155
467016.2699,3756549.087
463016.3289,3759015.197
467411.4383,3758926.856
456667.2125,3752219.825
465721.8904,3758954.321
468421.5507,3760094.557
461297.2114,3756152.484
464099.9551,3755377.771
467933.8346,3748801.901
466354.586,3757249.733
459403.9034,3758155.802
467316.036,3758850.712
455365.8234,3753211.316
465611.6224,3758951.869
464043.4771,3755398.851
468309.6255,3762700.904
466369.5711,3757155.377
453663.2862,3750790.574
464941.5605,3752743.552
464116.9685,3755379.562
463041.0078,3759081.403
461956.9563,3756900.768
455856.3396,3750323.234
459451.3543,3754046.649
455884.6781,3757455.608
455864.8653,3750384.975
467316.3427,3758812.359
461334.7106,3756284.662
465678.9715,3758876.442
459453.807,3754038.453
459426.0784,3754019.537
469572.6488,3751822.981
464943.3991,3759768.367
455937.9688,3757489.171
455936.0847,3757501.009
455888.5829,3757502.2
455910.7656,3757442.371
455943.0704,3757439.506
455967.0913,3757496.987
455923.9198,3757491.176
455993.4902,3757440.241
455973.8957,3757431.218
455993.2723,3757462.93
455996.9537,3757455.35
456013.4536,3757459.152
456018.0302,3757470.378
456018.1603,3757463.59
456013.039,3757474.279
455933.7306,3757383.508
455970.9707,3757410.301
455961.1929,3757425.193
455933.5686,3757348.664
455941.6298,3757344.688
455940.6635,3757354.085
455160.5449,3752381.395
455172.3503,3752388.258
455261.8018,3752409.217
455279.3343,3752409.134
455284.5193,3752411.523
455285.0632,3752404.97
455248.1322,3752375.152
455254.6974,3752365.469
455259.2701,3752359.931
455273.2823,3752344.697
455287.2375,3752378.415
455289.5596,3752383.231
455230.7583,3752286.982
455224.422,3752284.254
455234.8001,3752290.755
455221.655,3752307.019
455211.1326,3752330.856
455200.2692,3752343.318
455193.4395,3752357.829
455166.9675,3752351.748
455184.2853,3752306.162
455159.278,3752305.935
455155.0258,3752334.542
455157.4531,3752279.84
455155.4693,3752288.233
455154.2057,3752292.512
455180.7055,3752271.782
455203.6913,3752272.758
455222.3278,3752344.841
455209.0276,3752372.041
455181.2169,3752364.891
455189.6994,3752369.264
455203.7281,3752376.39
455209.8772,3752382.151
455214.2706,3752415.03
455224.7776,3752421.194
455234.694,3752426.936
455245.4404,3752433.946
455224.0999,3752427.269
455232.8363,3752432.452
455289.2587,3752313.857
455284.9925,3752307.947
455204.0737,3752413.764
455201.7137,3752420.394
455184.5585,3752410.326
455176.765,3752396.021
454184.9421,3755301.399
454183.2199,3755287.508
454189.485,3755290.125
454205.0264,3755271.517
454206.789,3755293.792
454202.8094,3755307.491
454198.4269,3755313.91
454218.9504,3755298.808
454233.5162,3755306.681
454247.6759,3755306.612
454251.2473,3755284.532
454254.8379,3755266.423
454257.7025,3755250.303
454235.0646,3755246.441
454228.7145,3755264.342
454223.4636,3755281.357
454212.5797,3755160.061
454234.2975,3755163.707
454266.2113,3755184.293
454274.2973,3755183.151
454287.9342,3755189.042
454247.4741,3755150.406
454183.6107,3755178.073
454183.2195,3755173.221
454213.2518,3755184.99
454267.7993,3755170.385
454231.1662,3755200.789
454279.4668,3755263.656
454285.9074,3755264.508
454292.1756,3755267.787
454311.3324,3755312.483
454265.1114,3755261.299
454267.4808,3755256.875
454268.734,3755249.808
454274.9917,3755250.881
454280.008,3755299.617
454255.2187,3755307.238
454256.2933,3755301.276
454257.7304,3755294.208
456569.05,3752229.4
456586.9695,3752251.036
456640.6642,3752239.07
456666.6125,3752256.533
456652.0887,3752223.16
456568.5764,3752188.723
456625.9504,3752227.071
456630.5791,3752233.6
456631.7162,3752230.837
456627.593,3752209.138
456646.8568,3752210.429
456581.9272,3752216.93
456620.405,3752145.739
456614.4054,3752153.696
456607.8213,3752159.586
456596.4015,3752176.53
456600.7538,3752185.473
456617.6072,3752099.558
456643.0141,3752124.262
456640.3099,3752161.506
456651.9874,3752138.011
456659.1321,3752129.015
456666.3791,3752142.427
456659.7479,3752137.975
456650.2702,3752143.891
456658.6607,3752150.771
456632.9831,3752206.134
456623.0975,3752176.395
456636.3814,3752184.938
456645.7135,3752174.085
456610.9173,3752167.846
456609.3703,3752133.629
456605.8448,3752135.057
456623.2684,3752254.056
456619.4356,3752260.692
456604.4974,3752252.376
456601.5723,3752256.361
456600.1301,3752142.081
456700.3468,3752178.539
456690.5476,3752172.512
456607.6279,3752212.869
456629.8266,3752199.751
456627.4282,3752198.217
456624.2899,3752195.805
454543.1522,3750265.315
454531.2954,3750286.773
454531.3418,3750296.481
454524.0656,3750313.945
454553.0237,3750328.81
454491.0535,3750297.777
454501.2438,3750274.12
454498.8825,3750280.53
454480.2246,3750264.955
454469.5384,3750261.917
454570.4302,3750275.113
454545.5776,3750310.753
454463.3863,3750283.568
454451.0,3750348.052
454455.2391,3750349.576
454457.8203,3750350.667
454462.0615,3750352.632
454495.9819,3750366.369
454515.1536,3750373.999
454521.7908,3750376.836
454551.5597,3750272.026
458319.3066,3756307.352
458320.4103,3756297.005
458336.5802,3756307.524
458377.2061,3756305.139
458385.1117,3756304.884
458397.046,3756300.86
458397.2627,3756308.361
458397.9237,3756291.369
458398.815,3756284.967
458397.6565,3756272.396
458397.973,3756260.701
458387.6712,3756259.643
458347.4302,3756265.998
458337.6646,3756261.407
458279.7625,3756223.934
458299.9624,3756217.888
458400.0032,3756220.538
458404.5797,3756215.884
458407.6475,3756202.633
458393.4225,3756187.472
458387.4901,3756176.466
458380.7032,3756180.247
458377.0344,3756182.249
458369.9852,3756168.159
458348.2957,3756170.02
458349.5508,3756162.733
458324.9091,3756204.1
458389.2737,3756205.802
458381.3391,3756199.439
458366.2187,3756189.798
458346.8321,3756255.41
458319.0654,3756255.091
458287.4411,3756255.671
458280.0949,3756257.689
458368.4874,3756309.467
458371.713,3756159.635
458378.726,3756148.732
458385.1873,3756146.162
462556.3271,3754378.815
462566.8886,3754360.847
462614.66,3754305.501
462622.3739,3754294.095
462527.4823,3754424.089
462521.5132,3754431.245
462616.9274,3754422.936
462569.6866,3754429.079
462557.6986,3754420.522
462564.824,3754408.58
462580.0979,3754410.946
462585.9612,3754405.408
462579.1323,3754399.257
462574.7402,3754404.79
462596.457,3754408.676
462601.7599,3754400.933
462603.5694,3754393.424
462618.8286,3754392.04
462613.9474,3754413.461
462613.3779,3754362.277
462606.1897,3754358.334
462563.3823,3754416.087
462578.3427,3754385.581
462585.1638,3754389.746
462614.81,3754352.343
462602.8938,3754408.65
462599.4178,3754413.297
467356.6109,3762480.229
467364.2315,3762492.551
467371.0492,3762507.476
467378.133,3762521.1
467420.6129,3762439.063
467329.106,3762509.571
467320.1669,3762507.327
467315.5805,3762511.567
467310.18,3762515.16
467308.7156,3762482.994
467383.6486,3762472.336
467401.177,3762419.281
467406.3663,3762417.183
467412.0666,3762412.588
467419.1598,3762410.068
467441.9805,3762397.302
467436.8055,3762403.56
467406.4257,3762434.445
467310.3049,3762438.52
467337.7734,3762417.419
467336.3546,3762407.857
467319.1461,3762390.447
467312.3547,3762380.071
467320.7445,3762401.88
467384.4443,3762375.072
467374.4245,3762362.728
467336.8255,3762393.713
456567.4107,3756289.087
456566.1645,3756232.301
456559.0661,3756232.57
456562.28,3756245.333
456531.2529,3756231.277
456547.666,3756283.972
456543.7218,3756283.99
456561.5638,3756304.259
456569.0567,3756303.988
456572.2131,3756304.21
456577.1694,3756309.866
456531.459,3756276.237
456530.5121,3756284.76
456530.3408,3756290.44
456528.2128,3756299.442
456531.9598,3756299.425
456531.4126,3756309.129
456530.2992,3756195.313
456464.9598,3756310.854
456544.6321,3756310.489
456530.2862,3756192.474
456497.5199,3756315.201
464968.258,3759774.724
465007.6326,3759807.812
464910.9909,3759736.654
464953.9577,3759698.634
464921.7846,3759709.7
464916.8268,3759710.601
464931.3398,3759734.588
464943.4554,3759753.159
464948.6124,3759750.211
464986.2332,3759707.349
464960.9419,3759668.318
465034.2382,3759788.363
465024.5318,3759771.706
465012.3671,3759757.482
465021.5463,3759752.871
464978.0847,3759767.032
464933.0535,3759774.047
464952.9647,3759762.601
464961.1292,3759757.746
464939.9279,3759769.714
464918.7279,3759782.027
464914.1426,3759784.284
464908.5525,3759786.545
464903.5411,3759790.009
464683.694,3760248.626
464671.0953,3760253.3
464663.3432,3760241.971
464662.0011,3760257.962
464645.879,3760257.601
464662.1722,3760303.815
464677.2789,3760313.855
464668.5822,3760331.136
464657.0286,3760334.124
464639.4201,3760311.052
464625.1843,3760315.683
464629.3829,3760329.684
464692.327,3760308.179
464672.5539,3760298.56
464680.1695,3760295.839
464694.222,3760275.056
464737.0301,3760266.819
464749.1933,3760220.465
464719.9069,3760185.843
464632.1758,3760236.787
464625.1717,3760223.082
464655.1646,3760206.547
464657.686,3760221.076
464644.4692,3760225.433
464673.3538,3760212.402
464668.3673,3760198.42
464668.4247,3760180.134
464665.2564,3760177.388
464669.8401,3760174.787
464659.0064,3760274.38
464651.1474,3760271.986
464724.9954,3760183.886
464729.4375,3760181.802
464707.6016,3760177.23
464699.7274,3760182.774
464631.7896,3760210.252
464635.9479,3760209.031
464704.4237,3760244.056
464712.0955,3760256.412
464672.9263,3760270.925
464669.9208,3760273.348
464690.5754,3760269.136
464730.5446,3760247.792
464726.0994,3760249.015
464739.9686,3760272.915
464716.8423,3760268.693
464728.2623,3760290.189
464731.3018,3760296.898
464649.2475,3760303.763
464760.2548,3760285.418
464721.5252,3760331.224
464726.7132,3760336.719
464734.3253,3760337.897
464720.2044,3760323.475
464724.9515,3760326.215
464728.6836,3760326.201
464707.4652,3760333.172
464631.6467,3760325.701
464689.6328,3760324.279
464679.0377,3760331.555
464683.9111,3760329.642
464683.1767,3760325.164
464674.8995,3760338.118
464698.3848,3760323.212
464707.8406,3760318.352
464720.8753,3760310.894
464664.9958,3760338.328
464725.5902,3760305.018
464704.0834,3760311.646
464713.9608,3760304.372
464712.8363,3760310.752
464702.668,3760316.993
464651.0157,3760236.716
464638.5051,3760249.956
464747.4522,3760316.654
464752.7934,3760324.732
464756.9861,3760332.815
464761.271,3760299.295
467166.9374,3760743.242
467201.2995,3760749.013
467200.2249,3760742.286
467218.4703,3760748.953
467218.7945,3760741.38
467249.3034,3760747.584
467256.0154,3760763.126
467256.3803,3760767.332
467268.7048,3760784.537
467213.7596,3760805.341
467257.5611,3760804.768
467204.5918,3760788.966
467203.2572,3760775.963
467238.8204,3760748.109
467268.6542,3760749.621
467269.313,3760745.58
467275.8178,3760745.827
467269.2042,3760778.966
467269.9301,3760794.31
467266.3006,3760717.59
467296.7642,3760745.137
467287.6561,3760752.614
468288.7949,3760112.388
468283.8736,3760124.941
468294.3173,3760122.271
468298.9121,3760121.0
468306.6537,3760122.982
468317.6066,3760116.295
468306.1605,3760100.524
468291.615,3760095.679
468299.6062,3760140.227
468293.2723,3760077.757
468300.3971,3760071.607
468294.5134,3760067.338
468323.8849,3760074.592
468348.956,3760093.194
468336.3185,3760053.413
468337.3666,3760086.367
468368.9732,3760098.181
468363.1678,3760069.559
468362.1664,3760075.383
468347.7984,3760064.476
468389.3102,3760072.768
468391.4197,3760068.644
468394.0466,3760072.752
468392.6052,3760032.371
468385.903,3760030.628
468378.061,3760029.87
468374.786,3760027.333
468368.4021,3760023.041
468361.3628,3760018.163
468350.899,3760014.865
468407.7929,3760031.928
468407.7497,3760018.988
468407.2472,3760015.265
468406.0824,3760008.799
468404.1143,3760055.27
468352.4664,3759998.22
468350.2231,3759992.471
468312.2218,3760024.013
468322.4691,3760011.431
468318.5625,3760015.365
468314.953,3760010.476
468303.7532,3760031.295
468297.8907,3760036.412
468370.9611,3760130.044
468375.334,3760124.885
468378.2456,3760120.359
468381.5778,3760116.583
468385.0142,3760112.682
468391.8765,3760107.656
468386.4772,3760104.734
468402.1887,3760114.484
468404.7835,3760108.986
468409.5375,3760114.263
468406.4448,3760117.41
468411.3635,3760123.079
473967.6154,3755556.75
473974.5031,3755551.877
473983.8879,3755546.426
473990.5377,3755541.554
473944.4876,3755540.396
473954.2273,3755534.231
473959.809,3755530.361
473970.3801,3755523.622
473976.6761,3755519.893
473986.0562,3755512.73
474012.3246,3755546.206
474018.1502,3755544.477
474035.1019,3755521.446
474031.5182,3755516.317
474026.3789,3755507.908
474023.034,3755503.063
474019.8066,3755497.648
474011.4988,3755505.379
474014.4871,3755510.368
474017.475,3755515.213
474020.8203,3755520.2
474023.2128,3755524.905
474027.7436,3755528.319
474026.5615,3755531.177
474024.3228,3755539.178
474028.597,3755492.341
474033.4898,3755497.61
474036.4777,3755502.456
474038.5153,3755507.875
474002.9231,3755578.264
474006.2813,3755576.618
474010.6132,3755574.56
474014.1161,3755572.328
473913.1286,3755570.47
473921.6782,3755569.555
473924.8545,3755575.345
473985.978,3755570.975
473997.1429,3755563.806
474020.781,3755549.323
473973.2461,3755570.724
474005.0843,3755552.65
473996.1746,3755557.813
474034.5064,3755434.366
474027.6884,3755421.251
474003.5332,3755420.888
474017.7546,3755443.548
474025.7587,3755455.232
474013.0703,3755470.97
474005.7806,3755459.427
473998.8466,3755447.454
473991.32,3755436.34
473983.6721,3755424.369
473946.6158,3755443.458
473953.3412,3755455.261
473960.9986,3755467.955
473967.9085,3755479.312
473975.3769,3755490.89
473930.6591,3755455.101
473938.1257,3755466.01
473945.0375,3755478.036
473952.1348,3755489.839
473959.6025,3755501.194
473913.7692,3755465.408
473921.234,3755475.648
473927.9606,3755487.898
473934.6866,3755499.924
473942.7121,3755511.278
473904.5294,3755485.731
473911.4431,3755498.427
473918.9116,3755510.005
473926.5665,3755521.806
473907.2463,3755527.213
473967.6225,3755510.541
473947.2052,3755522.642
465403.8862,3763196.678
465407.4063,3763206.773
465413.2127,3763207.1
465439.4296,3763153.33
465378.4721,3763152.507
465365.0846,3763142.797
465395.6082,3763076.115
465445.954,3763111.83
465428.8092,3763091.635
465450.2099,3763075.469
465442.9072,3763059.658
465458.8055,3763054.275
465466.9748,3763065.746
465427.3836,3763124.475
465417.4052,3763126.795
465421.2264,3763131.35
465464.0347,3763096.833
465474.5336,3763123.116
465469.1362,3763180.756
459273.3466,3758022.775
459273.4539,3758047.758
459293.5452,3758032.602
459295.8871,3758039.333
459292.9593,3758050.053
459295.9655,3758057.575
459294.4002,3758077.806
459312.5702,3758076.935
459319.499,3758074.526
459326.7632,3758073.305
459300.3582,3758157.092
459297.0147,3758147.985
459297.3026,3758138.07
459383.1528,3757999.054
459381.0187,3758006.372
459384.668,3758005.22
459377.9476,3758016.131
459372.8024,3758015.666
459373.3229,3758010.791
459375.0636,3758006.398
459291.3322,3758017.477
459291.7646,3758023.648
459401.5273,3758124.131
459426.2157,3754055.364
459438.4771,3754062.449
459454.3917,3754073.485
459471.637,3754086.497
459485.2206,3754093.577
459439.9011,3754086.237
459449.8401,3754091.349
459456.153,3754098.857
459432.5014,3753979.198
459435.7597,3753968.081
459443.317,3753957.341
459442.9372,3754023.171
459453.451,3754008.057
459449.8317,3754012.038
459447.867,3754016.409
459432.6422,3754012.112
459425.6816,3754007.779
459456.5838,3753967.595
459458.1943,3753957.674
459475.7704,3753970.686
459467.0719,3753946.565
459471.6845,3753948.657
459481.3167,3753953.001
459488.1215,3753961.093
459508.7204,3753965.229
459492.0805,3753984.527
459479.2478,3754001.586
459471.2451,3754010.249
459472.3236,3754015.067
459462.6427,3754027.037
459465.5916,3754023.979
459467.6963,3754021.432
459470.7634,3754046.037
459467.0138,3754059.758
459508.5684,3753981.157
459409.3634,3753985.896
459414.7631,3753962.27
459422.1278,3753952.848
459427.1303,3753944.617
459525.1868,3753975.697
455289.3607,3756124.319
455288.4498,3756135.296
455229.4079,3756118.538
455221.109,3756144.855
455209.6016,3756103.327
455203.8408,3756106.53
455197.6655,3756123.885
455267.319,3756094.391
455265.8828,3756045.019
455258.4509,3756051.118
455246.4465,3756057.239
455279.9496,3756053.662
455280.5874,3756058.279
455238.6754,3756022.069
455253.5529,3756008.693
455262.9474,3756008.464
455272.3394,3756007.68
455292.0111,3756031.058
455295.3917,3756029.379
455299.4007,3756030.284
455293.9724,3756022.363
455308.7126,3756012.498
455304.1261,3756085.15
455296.8013,3756001.651
464087.5702,3755318.229
464094.5739,3755324.555
464172.1353,3755404.734
464161.8641,3755417.709
464146.9929,3755436.246
464143.7804,3755440.903
464158.7073,3755434.034
464144.3519,3755430.342
464176.9807,3755433.198
464128.8185,3755436.684
464121.7065,3755429.689
464109.0402,3755420.311
464113.2109,3755423.437
464139.8082,3755410.031
464131.8278,3755417.823
464151.8307,3755389.294
464154.5628,3755381.832
464151.0937,3755376.878
464051.8937,3755420.343
464047.083,3755410.936
464047.2202,3755406.5
464042.2756,3755410.403
464051.8408,3755410.515
464050.3877,3755440.774
464082.9936,3755434.263
464071.2509,3755431.232
464080.2924,3755423.865
464062.6653,3755428.899
464060.8645,3755421.928
464066.2698,3755417.531
464074.5152,3755408.156
464090.8016,3755413.535
464085.3058,3755394.04
464101.7853,3755398.354
464095.3036,3755378.863
464112.8591,3755380.926
464103.1629,3755371.618
464107.4511,3755358.592
464123.0565,3755366.339
464129.4123,3755352.595
464117.7332,3755340.338
464129.9346,3755324.502
464145.6837,3755334.422
464171.4468,3755304.016
464165.4646,3755310.692
464138.2744,3755289.542
464154.3051,3755292.438
464046.0299,3755376.936
464099.1397,3755327.76
464113.8074,3755296.103
464118.8765,3755292.388
464114.9768,3755279.466
464113.0107,3755289.083
464051.5672,3755293.566
464041.917,3755312.712
464143.838,3755368.261
464350.1842,3755597.844
464342.2664,3755589.463
464360.2879,3755581.615
464373.9733,3755585.769
464371.0958,3755566.225
464385.3038,3755569.536
